chip x0 y0 channel x y
2 -23.05 -67.05 6 -42.3 -64.3
2 -23.05 -67.05 2 -42.3 -58.8
2 -23.05 -67.05 1 -42.3 -53.3
2 -23.05 -67.05 0 -42.3 -47.8
2 -23.05 -67.05 7 -36.8 -86.3
2 -23.05 -67.05 22 -36.8 -80.8
2 -23.05 -67.05 3 -36.8 -75.3
2 -23.05 -67.05 12 -36.8 -69.8
2 -23.05 -67.05 5 -36.8 -64.3
2 -23.05 -67.05 8 -36.8 -58.8
2 -23.05 -67.05 24 -36.8 -53.3
2 -23.05 -67.05 14 -36.8 -47.8
2 -23.05 -67.05 19 -31.3 -86.3
2 -23.05 -67.05 13 -31.3 -80.8
2 -23.05 -67.05 15 -31.3 -75.3
2 -23.05 -67.05 18 -31.3 -69.8
2 -23.05 -67.05 4 -31.3 -64.3
2 -23.05 -67.05 11 -31.3 -58.8
2 -23.05 -67.05 17 -31.3 -53.3
2 -23.05 -67.05 26 -31.3 -47.8
2 -23.05 -67.05 25 -25.8 -86.3
2 -23.05 -67.05 28 -25.8 -80.8
2 -23.05 -67.05 27 -25.8 -75.3
2 -23.05 -67.05 30 -25.8 -69.8
2 -23.05 -67.05 20 -25.8 -64.3
2 -23.05 -67.05 23 -25.8 -58.8
2 -23.05 -67.05 29 -25.8 -53.3
2 -23.05 -67.05 34 -25.8 -47.8
2 -23.05 -67.05 31 -20.3 -86.3
2 -23.05 -67.05 32 -20.3 -80.8
2 -23.05 -67.05 33 -20.3 -75.3
2 -23.05 -67.05 36 -20.3 -69.8
2 -23.05 -67.05 40 -20.3 -64.3
2 -23.05 -67.05 37 -20.3 -58.8
2 -23.05 -67.05 43 -20.3 -53.3
2 -23.05 -67.05 46 -20.3 -47.8
2 -23.05 -67.05 35 -14.8 -86.3
2 -23.05 -67.05 41 -14.8 -80.8
2 -23.05 -67.05 45 -14.8 -75.3
2 -23.05 -67.05 48 -14.8 -69.8
2 -23.05 -67.05 42 -14.8 -64.3
2 -23.05 -67.05 49 -14.8 -58.8
2 -23.05 -67.05 52 -14.8 -53.3
2 -23.05 -67.05 59 -14.8 -47.8
2 -23.05 -67.05 38 -9.3 -86.3
2 -23.05 -67.05 44 -9.3 -80.8
2 -23.05 -67.05 50 -9.3 -75.3
2 -23.05 -67.05 54 -9.3 -69.8
2 -23.05 -67.05 58 -9.3 -64.3
2 -23.05 -67.05 63 -9.3 -58.8
2 -23.05 -67.05 55 -9.3 -53.3
2 -23.05 -67.05 62 -9.3 -47.8
2 -23.05 -67.05 47 -3.8 -86.3
2 -23.05 -67.05 53 -3.8 -80.8
2 -23.05 -67.05 60 -3.8 -75.3
2 -23.05 -67.05 39 -3.8 -69.8
2 -23.05 -67.05 56 -3.8 -64.3
2 -23.05 -67.05 57 -3.8 -58.8
2 -23.05 -67.05 51 -3.8 -53.3
2 -23.05 -67.05 61 -3.8 -47.8
3 -23.05 -23.05 61 -42.3 -42.3
3 -23.05 -23.05 51 -42.3 -36.8
3 -23.05 -23.05 57 -42.3 -31.3
3 -23.05 -23.05 56 -42.3 -25.8
3 -23.05 -23.05 39 -42.3 -20.3
3 -23.05 -23.05 60 -42.3 -14.8
3 -23.05 -23.05 53 -42.3 -9.3
3 -23.05 -23.05 47 -42.3 -3.8
3 -23.05 -23.05 62 -36.8 -42.3
3 -23.05 -23.05 55 -36.8 -36.8
3 -23.05 -23.05 63 -36.8 -31.3
3 -23.05 -23.05 58 -36.8 -25.8
3 -23.05 -23.05 54 -36.8 -20.3
3 -23.05 -23.05 50 -36.8 -14.8
3 -23.05 -23.05 44 -36.8 -9.3
3 -23.05 -23.05 38 -36.8 -3.8
