chip x0 y0 channel x y
9 86.3 -47.8 57 -86.3 53.3
9 86.3 -47.8 58 -75.3 75.3
9 86.3 -47.8 59 -80.8 64.3
9 86.3 -47.8 60 -75.3 69.8
9 86.3 -47.8 61 -80.8 58.8
9 86.3 -47.8 62 -80.8 53.3
9 86.3 -47.8 63 -75.3 64.3
10 42.3 -3.8 0 -36.8 42.3
10 42.3 -3.8 1 -36.8 36.8
10 42.3 -3.8 2 -36.8 31.3
10 42.3 -3.8 3 -36.8 25.8
10 42.3 -3.8 4 -36.8 14.8
10 42.3 -3.8 5 -36.8 20.3
10 42.3 -3.8 6 -42.3 42.3
10 42.3 -3.8 7 -42.3 36.8
10 42.3 -3.8 8 -42.3 31.3
10 42.3 -3.8 9 -42.3 25.8
10 42.3 -3.8 10 -36.8 9.3
10 42.3 -3.8 11 -42.3 20.3
10 42.3 -3.8 12 -42.3 14.8
10 42.3 -3.8 13 -42.3 9.3
10 42.3 -3.8 14 -42.3 3.8
10 42.3 -3.8 15 -31.3 3.8
10 42.3 -3.8 16 -36.8 3.8
10 42.3 -3.8 17 -31.3 9.3
10 42.3 -3.8 18 -31.3 14.8
10 42.3 -3.8 19 -31.3 25.8
10 42.3 -3.8 20 -31.3 20.3
10 42.3 -3.8 21 -31.3 36.8
10 42.3 -3.8 22 -31.3 31.3
10 42.3 -3.8 23 -25.8 20.3
10 42.3 -3.8 24 -31.3 42.3
10 42.3 -3.8 25 -25.8 9.3
10 42.3 -3.8 26 -25.8 14.8
10 42.3 -3.8 27 -25.8 31.3
10 42.3 -3.8 28 -25.8 25.8
10 42.3 -3.8 29 -25.8 36.8
10 42.3 -3.8 30 -25.8 42.3
10 42.3 -3.8 31 -20.3 25.8
10 42.3 -3.8 32 -25.8 3.8
10 42.3 -3.8 33 -20.3 20.3
10 42.3 -3.8 34 -20.3 14.8
10 42.3 -3.8 35 -20.3 31.3
10 42.3 -3.8 36 -20.3 36.8
10 42.3 -3.8 37 -20.3 9.3
10 42.3 -3.8 38 -20.3 42.3
10 42.3 -3.8 39 -14.8 42.3
10 42.3 -3.8 40 -20.3 3.8
10 42.3 -3.8 41 -14.8 36.8
10 42.3 -3.8 42 -14.8 31.3
10 42.3 -3.8 43 -14.8 20.3
10 42.3 -3.8 44 -14.8 14.8
10 42.3 -3.8 45 -14.8 25.8
10 42.3 -3.8 46 -14.8 3.8
10 42.3 -3.8 47 -3.8 3.8
10 42.3 -3.8 48 -9.3 3.8
10 42.3 -3.8 49 -3.8 9.3
10 42.3 -3.8 50 -3.8 14.8
10 42.3 -3.8 51 -3.8 20.3
10 42.3 -3.8 52 -14.8 9.3
10 42.3 -3.8 53 -9.3 9.3
10 42.3 -3.8 54 -3.8 25.8
10 42.3 -3.8 55 -3.8 31.3
10 42.3 -3.8 56 -3.8 36.8
10 42.3 -3.8 57 -3.8 42.3
10 42.3 -3.8 58 -9.3 42.3
10 42.3 -3.8 59 -9.3 14.8
10 42.3 -3.8 60 -9.3 20.3
10 42.3 -3.8 61 -9.3 25.8
10 42.3 -3.8 62 -9.3 31.3
10 42.3 -3.8 63 -9.3 36.8
11 42.3 -47.8 0 -9.3 47.8
11 42.3 -47.8 1 -9.3 53.3
11 42.3 -47.8 2 -9.3 58.8
11 42.3 -47.8 3 -9.3 64.3
11 42.3 -47.8 4 -9.3 69.8
11 42.3 -47.8 5 -3.8 47.8
11 42.3 -47.8 6 -9.3 75.3
11 42.3 -47.8 7 -3.8 53.3
11 42.3 -47.8 8 -3.8 58.8
11 42.3 -47.8 9 -3.8 64.3
11 42.3 -47.8 10 -3.8 69.8
11 42.3 -47.8 11 -14.8 80.8
11 42.3 -47.8 12 -9.3 80.8
11 42.3 -47.8 13 -3.8 75.3
11 42.3 -47.8 14 -3.8 80.8
11 42.3 -47.8 15 -9.3 86.3
11 42.3 -47.8 16 -3.8 86.3
11 42.3 -47.8 17 -14.8 86.3
11 42.3 -47.8 18 -14.8 64.3
11 42.3 -47.8 19 -14.8 75.3
11 42.3 -47.8 20 -14.8 69.8
11 42.3 -47.8 21 -14.8 53.3
11 42.3 -47.8 22 -14.8 47.8
11 42.3 -47.8 23 -14.8 58.8
11 42.3 -47.8 24 -20.3 86.3
11 42.3 -47.8 25 -20.3 80.8
11 42.3 -47.8 26 -20.3 47.8
11 42.3 -47.8 27 -20.3 58.8
11 42.3 -47.8 28 -20.3 53.3
11 42.3 -47.8 29 -20.3 69.8
11 42.3 -47.8 30 -25.8 47.8
11 42.3 -47.8 31 -20.3 64.3
11 42.3 -47.8 32 -20.3 75.3
11 42.3 -47.8 33 -25.8 53.3
11 42.3 -47.8 34 -25.8 86.3
11 42.3 -47.8 35 -25.8 58.8
11 42.3 -47.8 36 -25.8 64.3
11 42.3 -47.8 37 -25.8 80.8
11 42.3 -47.8 38 -25.8 75.3
11 42.3 -47.8 39 -25.8 69.8
11 42.3 -47.8 40 -31.3 47.8
11 42.3 -47.8 41 -31.3 53.3
11 42.3 -47.8 42 -31.3 58.8
11 42.3 -47.8 43 -31.3 64.3
11 42.3 -47.8 44 -31.3 69.8
11 42.3 -47.8 45 -31.3 75.3
11 42.3 -47.8 46 -31.3 80.8
11 42.3 -47.8 47 -36.8 86.3
11 42.3 -47.8 48 -31.3 86.3
11 42.3 -47.8 49 -42.3 86.3
11 42.3 -47.8 50 -42.3 80.8
11 42.3 -47.8 51 -42.3 75.3
11 42.3 -47.8 52 -36.8 80.8
11 42.3 -47.8 53 -42.3 69.8
11 42.3 -47.8 54 -42.3 64.3
11 42.3 -47.8 55 -42.3 58.8
11 42.3 -47.8 56 -42.3 53.3
11 42.3 -47.8 57 -42.3 47.8
11 42.3 -47.8 58 -36.8 47.8
11 42.3 -47.8 59 -36.8 75.3
11 42.3 -47.8 60 -36.8 53.3
11 42.3 -47.8 61 -36.8 64.3
11 42.3 -47.8 62 -36.8 69.8
11 42.3 -47.8 63 -36.8 58.8
12 -3.8 -3.8 0 9.3 42.3
12 -3.8 -3.8 1 9.3 36.8
12 -3.8 -3.8 2 9.3 31.3
12 -3.8 -3.8 3 9.3 25.8
12 -3.8 -3.8 4 9.3 14.8
12 -3.8 -3.8 5 9.3 20.3
12 -3.8 -3.8 6 3.8 42.3
12 -3.8 -3.8 7 3.8 36.8
12 -3.8 -3.8 8 3.8 31.3
12 -3.8 -3.8 9 3.8 25.8
12 -3.8 -3.8 10 9.3 9.3
12 -3.8 -3.8 11 3.8 20.3
12 -3.8 -3.8 12 3.8 14.8
12 -3.8 -3.8 13 3.8 9.3
12 -3.8 -3.8 14 3.8 3.8
12 -3.8 -3.8 15 14.8 3.8
12 -3.8 -3.8 16 9.3 3.8
12 -3.8 -3.8 17 14.8 9.3
12 -3.8 -3.8 18 14.8 14.8
12 -3.8 -3.8 19 14.8 25.8
12 -3.8 -3.8 20 14.8 20.3
12 -3.8 -3.8 21 14.8 36.8
12 -3.8 -3.8 22 14.8 31.3
12 -3.8 -3.8 23 20.3 20.3
12 -3.8 -3.8 24 14.8 42.3
12 -3.8 -3.8 25 20.3 9.3
12 -3.8 -3.8 26 20.3 14.8
12 -3.8 -3.8 27 20.3 31.3
12 -3.8 -3.8 28 20.3 25.8
12 -3.8 -3.8 29 20.3 36.8
12 -3.8 -3.8 30 20.3 42.3
12 -3.8 -3.8 31 25.8 25.8
12 -3.8 -3.8 32 20.3 3.8
12 -3.8 -3.8 33 25.8 20.3
12 -3.8 -3.8 34 25.8 14.8
12 -3.8 -3.8 35 25.8 31.3
12 -3.8 -3.8 36 25.8 36.8
12 -3.8 -3.8 37 25.8 9.3
12 -3.8 -3.8 38 25.8 42.3
12 -3.8 -3.8 39 31.3 42.3
12 -3.8 -3.8 40 25.8 3.8
12 -3.8 -3.8 41 31.3 36.8
12 -3.8 -3.8 42 31.3 31.3
12 -3.8 -3.8 43 31.3 20.3
12 -3.8 -3.8 44 31.3 14.8
12 -3.8 -3.8 45 31.3 25.8
12 -3.8 -3.8 46 31.3 3.8
12 -3.8 -3.8 47 42.3 3.8
12 -3.8 -3.8 48 36.8 3.8
12 -3.8 -3.8 49 42.3 9.3
12 -3.8 -3.8 50 42.3 14.8
12 -3.8 -3.8 51 42.3 20.3
12 -3.8 -3.8 52 31.3 9.3
12 -3.8 -3.8 53 36.8 9.3
12 -3.8 -3.8 54 42.3 25.8
12 -3.8 -3.8 55 42.3 31.3
12 -3.8 -3.8 56 42.3 36.8
12 -3.8 -3.8 57 42.3 42.3
12 -3.8 -3.8 58 36.8 42.3
12 -3.8 -3.8 59 36.8 14.8
12 -3.8 -3.8 60 36.8 20.3
12 -3.8 -3.8 61 36.8 25.8
12 -3.8 -3.8 62 36.8 31.3
12 -3.8 -3.8 63 36.8 36.8
13 -3.8 -47.8 0 36.8 47.8
13 -3.8 -47.8 1 36.8 53.3
13 -3.8 -47.8 2 36.8 58.8
13 -3.8 -47.8 3 36.8 64.3
13 -3.8 -47.8 4 36.8 69.8
13 -3.8 -47.8 5 42.3 47.8
13 -3.8 -47.8 6 36.8 75.3
13 -3.8 -47.8 7 42.3 53.3
13 -3.8 -47.8 8 42.3 58.8
13 -3.8 -47.8 9 42.3 64.3
13 -3.8 -47.8 10 42.3 69.8
13 -3.8 -47.8 11 31.3 80.8
13 -3.8 -47.8 12 36.8 80.8
13 -3.8 -47.8 13 42.3 75.3
13 -3.8 -47.8 14 42.3 80.8
13 -3.8 -47.8 15 36.8 86.3
13 -3.8 -47.8 16 42.3 86.3
13 -3.8 -47.8 17 31.3 86.3
13 -3.8 -47.8 18 31.3 64.3
13 -3.8 -47.8 19 31.3 75.3
13 -3.8 -47.8 20 31.3 69.8
13 -3.8 -47.8 21 31.3 53.3
13 -3.8 -47.8 22 31.3 47.8
13 -3.8 -47.8 23 31.3 58.8
13 -3.8 -47.8 24 25.8 86.3
13 -3.8 -47.8 25 25.8 80.8
13 -3.8 -47.8 26 25.8 47.8
13 -3.8 -47.8 27 25.8 58.8
13 -3.8 -47.8 28 25.8 53.3
13 -3.8 -47.8 29 25.8 69.8
13 -3.8 -47.8 30 20.3 47.8
13 -3.8 -47.8 31 25.8 64.3
13 -3.8 -47.8 32 25.8 75.3
13 -3.8 -47.8 33 20.3 53.3
13 -3.8 -47.8 34 20.3 86.3
13 -3.8 -47.8 35 20.3 58.8
13 -3.8 -47.8 36 20.3 64.3
13 -3.8 -47.8 37 20.3 80.8
13 -3.8 -47.8 38 20.3 75.3
13 -3.8 -47.8 39 20.3 69.8
13 -3.8 -47.8 40 14.8 47.8
13 -3.8 -47.8 41 14.8 53.3
13 -3.8 -47.8 42 14.8 58.8
13 -3.8 -47.8 43 14.8 64.3
13 -3.8 -47.8 44 14.8 69.8
13 -3.8 -47.8 45 14.8 75.3
13 -3.8 -47.8 46 14.8 80.8
13 -3.8 -47.8 47 9.3 86.3
13 -3.8 -47.8 48 14.8 86.3
13 -3.8 -47.8 49 3.8 86.3
13 -3.8 -47.8 50 3.8 80.8
13 -3.8 -47.8 51 3.8 75.3
13 -3.8 -47.8 52 9.3 80.8
13 -3.8 -47.8 53 3.8 69.8
13 -3.8 -47.8 54 3.8 64.3
13 -3.8 -47.8 55 3.8 58.8
13 -3.8 -47.8 56 3.8 53.3
13 -3.8 -47.8 57 3.8 47.8
13 -3.8 -47.8 58 9.3 47.8
13 -3.8 -47.8 59 9.3 75.3
13 -3.8 -47.8 60 9.3 53.3
13 -3.8 -47.8 61 9.3 64.3
13 -3.8 -47.8 62 9.3 69.8
13 -3.8 -47.8 63 9.3 58.8
14 -47.8 -3.8 0 53.3 36.8
14 -47.8 -3.8 1 53.3 42.3
14 -47.8 -3.8 2 53.3 31.3
14 -47.8 -3.8 3 47.8 42.3
14 -47.8 -3.8 4 53.3 25.8
14 -47.8 -3.8 5 47.8 14.8
14 -47.8 -3.8 6 47.8 20.3
14 -47.8 -3.8 7 53.3 14.8
14 -47.8 -3.8 8 47.8 25.8
14 -47.8 -3.8 9 53.3 20.3
14 -47.8 -3.8 10 47.8 31.3
14 -47.8 -3.8 11 58.8 42.3
14 -47.8 -3.8 12 47.8 9.3
14 -47.8 -3.8 13 58.8 36.8
14 -47.8 -3.8 14 47.8 36.8
14 -47.8 -3.8 15 53.3 3.8
14 -47.8 -3.8 16 47.8 3.8
14 -47.8 -3.8 17 64.3 42.3
14 -47.8 -3.8 18 53.3 9.3
14 -47.8 -3.8 19 69.8 42.3
14 -47.8 -3.8 20 64.3 36.8
14 -47.8 -3.8 21 58.8 25.8
14 -47.8 -3.8 22 58.8 31.3
14 -47.8 -3.8 23 58.8 14.8
14 -47.8 -3.8 24 58.8 20.3
14 -47.8 -3.8 25 75.3 42.3
14 -47.8 -3.8 26 69.8 36.8
14 -47.8 -3.8 27 64.3 31.3
14 -47.8 -3.8 28 58.8 9.3
14 -47.8 -3.8 29 75.3 36.8
14 -47.8 -3.8 30 80.8 36.8
14 -47.8 -3.8 31 80.8 42.3
14 -47.8 -3.8 32 69.8 31.3
14 -47.8 -3.8 33 64.3 25.8
14 -47.8 -3.8 34 58.8 3.8
14 -47.8 -3.8 35 64.3 14.8
14 -47.8 -3.8 36 64.3 20.3
14 -47.8 -3.8 37 64.3 9.3
14 -47.8 -3.8 38 64.3 3.8
14 -47.8 -3.8 39 69.8 25.8
14 -47.8 -3.8 40 75.3 31.3
14 -47.8 -3.8 41 75.3 25.8
14 -47.8 -3.8 42 86.3 42.3
14 -47.8 -3.8 43 69.8 14.8
14 -47.8 -3.8 44 80.8 31.3
14 -47.8 -3.8 45 69.8 3.8
14 -47.8 -3.8 46 69.8 9.3
14 -47.8 -3.8 47 75.3 3.8
14 -47.8 -3.8 48 80.8 3.8
14 -47.8 -3.8 49 86.3 3.8
14 -47.8 -3.8 50 86.3 9.3
14 -47.8 -3.8 51 80.8 9.3
14 -47.8 -3.8 52 75.3 9.3
14 -47.8 -3.8 53 86.3 14.8
14 -47.8 -3.8 54 86.3 20.3
14 -47.8 -3.8 55 80.8 14.8
14 -47.8 -3.8 56 86.3 25.8
14 -47.8 -3.8 57 80.8 20.3
14 -47.8 -3.8 58 86.3 31.3
14 -47.8 -3.8 59 75.3 14.8
14 -47.8 -3.8 60 75.3 20.3
14 -47.8 -3.8 61 86.3 36.8
14 -47.8 -3.8 62 69.8 20.3
14 -47.8 -3.8 63 80.8 25.8
15 -47.8 -47.8 0 75.3 69.8
15 -47.8 -47.8 1 80.8 64.3
15 -47.8 -47.8 2 69.8 69.8
15 -47.8 -47.8 3 86.3 53.3
15 -47.8 -47.8 4 86.3 58.8
15 -47.8 -47.8 5 80.8 69.8
15 -47.8 -47.8 6 75.3 75.3
15 -47.8 -47.8 7 86.3 64.3
15 -47.8 -47.8 8 80.8 75.3
15 -47.8 -47.8 9 86.3 69.8
15 -47.8 -47.8 10 86.3 75.3
15 -47.8 -47.8 11 75.3 80.8
15 -47.8 -47.8 12 80.8 80.8
15 -47.8 -47.8 13 86.3 80.8
15 -47.8 -47.8 14 86.3 86.3
15 -47.8 -47.8 15 80.8 86.3
15 -47.8 -47.8 16 75.3 86.3
15 -47.8 -47.8 17 69.8 80.8
15 -47.8 -47.8 18 69.8 86.3
15 -47.8 -47.8 19 69.8 75.3
15 -47.8 -47.8 20 80.8 58.8
15 -47.8 -47.8 21 75.3 64.3
15 -47.8 -47.8 22 86.3 47.8
15 -47.8 -47.8 23 69.8 64.3
15 -47.8 -47.8 24 75.3 58.8
15 -47.8 -47.8 25 64.3 80.8
15 -47.8 -47.8 26 64.3 86.3
15 -47.8 -47.8 27 64.3 75.3
15 -47.8 -47.8 28 64.3 69.8
15 -47.8 -47.8 29 64.3 64.3
15 -47.8 -47.8 30 80.8 53.3
15 -47.8 -47.8 31 80.8 47.8
15 -47.8 -47.8 32 58.8 86.3
15 -47.8 -47.8 33 75.3 53.3
15 -47.8 -47.8 34 69.8 58.8
15 -47.8 -47.8 35 64.3 58.8
15 -47.8 -47.8 36 58.8 80.8
15 -47.8 -47.8 37 75.3 47.8
15 -47.8 -47.8 38 69.8 53.3
15 -47.8 -47.8 39 58.8 75.3
15 -47.8 -47.8 40 58.8 69.8
15 -47.8 -47.8 41 58.8 64.3
15 -47.8 -47.8 42 58.8 58.8
15 -47.8 -47.8 43 69.8 47.8
15 -47.8 -47.8 44 64.3 53.3
15 -47.8 -47.8 45 53.3 80.8
15 -47.8 -47.8 46 64.3 47.8
15 -47.8 -47.8 47 47.8 86.3
15 -47.8 -47.8 48 53.3 86.3
15 -47.8 -47.8 49 47.8 53.3
15 -47.8 -47.8 50 58.8 53.3
15 -47.8 -47.8 51 47.8 80.8
15 -47.8 -47.8 52 58.8 47.8
15 -47.8 -47.8 53 47.8 58.8
15 -47.8 -47.8 54 53.3 69.8
15 -47.8 -47.8 55 47.8 64.3
15 -47.8 -47.8 56 53.3 75.3
15 -47.8 -47.8 57 47.8 69.8
15 -47.8 -47.8 58 53.3 64.3
15 -47.8 -47.8 59 47.8 75.3
15 -47.8 -47.8 60 53.3 58.8
15 -47.8 -47.8 61 47.8 47.8
15 -47.8 -47.8 62 53.3 53.3
15 -47.8 -47.8 63 53.3 47.8
